customer_id,customer_name,area,registration_date,customer_segment,total_orders,avg_order_value
32585389,Abhimanyu Sachdeva,Howrah,2023-11,Premium,3,1378.77
24308515,Thomas Walia,Panchkula,2023-10,Regular,20,1801.96
63025744,Eta Mander,Panipat,2023-10,Regular,6,1112.65
89036169,Kashvi Chaudhuri,Deoghar,2024-03,Inactive,12,1133.25
1816969,Tejas Pillai,Vadodara,2024-03,Premium,2,1902.69
18256339,Dalbir Dora,Mumbai,2023-11,New,5,1719.33
87059497,Abeer Merchant,Jamshedpur,2024-02,Regular,5,1137.61
47577193,Chaaya Wable,Dehri,2024-02,Premium,16,1578.87
95595403,Rushil Walia,Durgapur,2024-03,Regular,10,1368.49
57658033,Rajeshri Ramaswamy,Yamunanagar,2023-11,New,8,1281.84
4597433,Lipika Kumer,Tadepalligudem,2024-04,Inactive,3,821.84
7923550,Amruta Grewal,Panihati,2023-09,New,17,1813.79
21553672,Udyati Puri,Morbi,2024-04,New,1,429.36
80499378,Ekta Chowdhury,South Dumdum,2024-09,Inactive,3,759.03
16410155,Darika Barman,Bidhannagar,2023-04,Premium,8,601.32
52423524,Nihal Ravi,Ludhiana,2023-06,Inactive,19,473.06
20834589,Parth Madan,Giridih,2024-07,Inactive,8,740.07
70372270,Yadavi Garg,Ichalkaranji,2023-08,New,15,1420.71
18082040,Jonathan Bir,Kochi,2024-04,Regular,17,1098.59
24745800,Isaac Mutti,New Delhi,2024-01,Premium,3,1657.15
12698783,Jyoti Lata,Karnal,2024-10,Inactive,8,1040.64
24821281,Onveer Kanda,Khora ,2023-06,Regular,10,1004.08
17843667,Yauvani Purohit,Bhubaneswar,2024-03,New,4,618.64
75137446,Oliver Bahl,Kochi,2024-03,New,10,1290.79
43295656,Wyatt Bhasin,Sagar,2024-02,Regular,4,1306.25
10663246,Madhav Chana,Gandhidham,2023-10,Regular,12,1976.29
74038361,Vasatika Lanka,Khandwa,2023-10,New,15,236.72
56548063,Advay Baria,Thanjavur,2024-08,New,20,537.48
58893807,Faris Sekhon,Tirunelveli,2024-02,Inactive,14,1163.42
1301661,Yashvi Parekh,Saharanpur,2023-12,Inactive,8,623.8
72263318,Reyansh Sankar,Fatehpur,2023-06,Inactive,8,1372.05
16484167,Hemal Bala,Guwahati,2023-04,New,19,1128.06
74694186,Nisha Jhaveri,Hubli–Dharwad,2024-09,Inactive,3,1566.5
89472859,Ekaraj Dash,Saharsa,2023-08,Inactive,2,1181.99
21697638,Hredhaan Bhagat,Sirsa,2024-06,New,1,381.19
74231111,Jhalak Varty,Thane,2023-10,Premium,15,514.31
89523804,Girik Sangha,Kottayam,2024-04,Inactive,1,1054.0
22694456,Eesha Saha,Nashik,2024-03,New,6,697.9
14940427,Sara Rajagopalan,Loni,2023-06,Premium,3,1992.36
81940825,Kamala Thaman,Proddatur,2023-10,New,4,1119.75
73392739,Chaitaly Kakar,Bikaner,2024-03,New,18,1378.5
52770036,Lopa Bobal,Bathinda,2024-08,New,14,1207.51
38902193,Yutika Sandhu,Bellary,2024-08,New,6,1275.29
72287157,Ekbal Kaur,Machilipatnam,2023-08,New,20,1706.71
94179692,Faras Bahri,Alwar,2024-09,New,3,1494.14
61851054,Bhavya Tiwari,Tadipatri,2024-06,Regular,10,1154.65
1562083,Madhavi Mishra,Bhopal,2024-01,Premium,13,695.02
33671354,Veda Chhabra,Bijapur,2024-09,Inactive,12,1908.12
46023497,Baljiwan Nagi,Delhi,2024-05,Premium,12,1856.92
83597876,Tanmayi Oak,Katni,2023-12,Premium,10,1646.68
52913011,Chaitaly Parekh,Dhule,2023-11,Inactive,7,1952.94
81373608,Priya Rai,Durg,2023-06,Inactive,4,605.47
46885873,Wahab Luthra,Aizawl,2023-09,Premium,4,946.64
31831843,Aarini Bir,Machilipatnam,2023-03,Inactive,10,1284.27
85088479,Tanvi Magar,Rajkot,2024-11,Inactive,17,1636.63
97770901,Dhruv Krishna,Bidhannagar,2023-04,Inactive,11,1896.36
4055790,Noah Malhotra,Jamnagar,2023-11,Regular,13,1178.81
84986716,Eta Hegde,Begusarai,2024-04,Regular,8,420.78
77085443,Prisha Nadkarni,Naihati,2024-03,Regular,9,1742.63
10642655,Omaja Warrior,Gorakhpur,2023-11,Premium,1,726.89
35826539,Widisha Kapur,Deoghar,2024-08,New,6,1155.12
376144,Ira Chhabra,Anantapuram,2023-12,Regular,13,1784.32
22054087,Peter Buch,Miryalaguda,2024-01,Inactive,18,1197.98
21481338,Rajata Upadhyay,Tirunelveli,2023-11,New,17,480.61
22851478,Vamakshi Bhardwaj,Varanasi,2023-11,Regular,14,1722.19
3002538,Sanya Sule,Sonipat,2024-07,Inactive,14,489.91
69339331,Zehaan Kapur,Raurkela Industrial Township,2024-03,Regular,5,1567.18
14991661,Logan Nigam,Chandrapur,2023-10,New,18,1719.35
38613295,Sai Panchal,Vadodara,2023-08,New,17,544.45
51872499,Nakul Banerjee,Bareilly,2024-04,Premium,1,1234.0
8241122,Tristan Zachariah,Ambarnath,2024-09,Inactive,12,833.32
97033691,Aarini Muni,Mysore,2024-08,Premium,2,1268.05
69242672,Ranveer Sheth,Gandhidham,2023-04,Regular,3,1490.73
41512861,Veer Kant,Purnia,2024-04,Regular,11,696.12
3408982,Tripti Chakraborty,Bhatpara,2023-07,Premium,5,656.97
42589311,Yadavi Uppal,Dehradun,2023-11,Regular,11,452.1
75732571,Garima Behl,Muzaffarnagar,2024-04,New,20,1981.72
39681023,Pranit Randhawa,Pimpri-Chinchwad,2023-09,Premium,16,1084.73
94404245,Quincy Chauhan,Rampur,2024-05,Inactive,5,564.03
97484394,Ayush Choudhry,Jaipur,2024-04,Inactive,4,669.01
66827191,Om Bhatia,Alwar,2023-11,New,11,1808.42
50554007,Ekaja Pillai,Baranagar,2023-04,Premium,5,1597.14
65895091,Chaitaly Shere,Orai,2023-11,Inactive,8,1634.33
48002829,Daksh Mandal,Mumbai,2024-01,Inactive,17,754.33
57392064,Lavanya Jain,Udupi,2024-06,Regular,4,1540.81
71688530,Umang Dash,Kavali,2024-03,Regular,1,1541.22
89051578,Zinal Natarajan,Alwar,2024-09,Premium,12,1185.5
78738569,Eiravati Sundaram,Dewas,2023-05,Inactive,4,376.5
